Serial,Event,&quot;region&quot;,Date (YMD),Directly affected,Indirectly Affected,Losses $USD
82156,HAIL STORM,Central Region,14/10/1982,0,0,0
82055,FIRE,Eastern Region,03/05/1982,0,0,0
82155,HAIL STORM,Central Region,14/10/1982,0,0,0
82054,FIRE,Eastern Region,03/05/1982,0,0,0
82154,EPIDEMIC,Central Region,13/10/1982,0,1687,0
83124,LANDSLIDE,Far Western Region,10/08/1983,0,0,0
82053,FIRE,Eastern Region,17/04/1982,0,2,0
82153,EPIDEMIC,Mid-Western Region,08/10/1982,0,0,0
82152,EPIDEMIC,Mid-Western Region,08/10/1982,0,44,0
83123,LANDSLIDE,Far Western Region,10/08/1983,0,0,0
82151,EPIDEMIC,Eastern Region,08/10/1982,0,0,0
82052,FIRE,Eastern Region,23/04/1982,0,0,0
82150,EPIDEMIC,Eastern Region,08/10/1982,0,54,0
82149,EPIDEMIC,Mid-Western Region,04/10/1982,0,21,0
83122,FLOOD,Far Western Region,25/08/1983,0,500,0
82148,EPIDEMIC,Far Western Region,01/10/1982,0,0,0
82147,EPIDEMIC,Far Western Region,01/10/1982,0,0,0
82146,EPIDEMIC,Far Western Region,01/10/1982,0,0,0
82051,RAINS,Western Region,21/04/1982,0,0,0
82145,EPIDEMIC,Far Western Region,01/10/1982,0,0,0
82144,EPIDEMIC,Far Western Region,01/10/1982,0,0,0
83064,STRONG WIND,Mid-Western Region,05/05/1983,0,0,0
82050,HAIL STORM,Western Region,17/04/1982,0,0,0
82143,EPIDEMIC,Far Western Region,01/10/1982,0,0,0
82142,EPIDEMIC,Far Western Region,01/10/1982,0,0,0
83121,LANDSLIDE,Far Western Region,10/08/1983,0,0,0
82141,EPIDEMIC,Far Western Region,01/10/1982,0,0,0
83063,FIRE,Mid-Western Region,30/04/1983,0,156,0
82140,EPIDEMIC,Far Western Region,01/10/1982,0,0,0
82049,FIRE,Mid-Western Region,20/04/1982,0,0,0
82139,EPIDEMIC,Far Western Region,01/10/1982,0,0,0
83120,EPIDEMIC,Central Region,23/08/1983,0,0,0
83062,FIRE,Central Region,04/05/1983,0,0,0
82138,EPIDEMIC,Far Western Region,01/10/1982,0,0,0
82048,FIRE,Mid-Western Region,20/04/1982,0,0,0
83119,EPIDEMIC,Central Region,23/08/1983,0,0,0
82137,EPIDEMIC,Far Western Region,1982/10/0,0,0,0
83061,FIRE,Eastern Region,04/05/1983,0,6,0
82136,EPIDEMIC,Far Western Region,01/10/1982,0,0,0
83119,EPIDEMIC,Central Region,23/08/1983,0,0,0
82047,FIRE,Mid-Western Region,20/04/1982,0,0,0
83060,FIRE,Eastern Region,04/05/1983,0,0,0
82135,EPIDEMIC,Far Western Region,01/10/1982,0,0,0
83059,FIRE,Eastern Region,04/05/1983,0,0,0
83118,EPIDEMIC,Central Region,23/08/1983,0,0,0
82134,EPIDEMIC,Far Western Region,01/10/1982,0,0,0
83058,FIRE,Eastern Region,04/05/1983,0,56,0
82046,HAIL STORM,Far Western Region,14/04/1982,0,0,0
82133,PLAGUE,Eastern Region,24/09/1982,0,0,0
83117,EPIDEMIC,Central Region,23/08/1983,0,0,0
83057,FIRE,Eastern Region,02/05/1983,0,0,0
83116,EPIDEMIC,Central Region,23/08/1983,0,0,0
82132,EPIDEMIC,Far Western Region,27/09/1982,0,26,0
82045,FIRE,Central Region,03/04/1982,0,0,0
83056,EPIDEMIC,Central Region,24/04/1983,0,0,0
83115,EPIDEMIC,Western Region,22/08/1983,0,0,0
82131,LANDSLIDE,Central Region,25/09/1982,0,0,0
83115,EPIDEMIC,Western Region,22/08/1983,0,0,0
83055,FIRE,Far Western Region,23/04/1983,0,0,0
83114,EPIDEMIC,Western Region,22/08/1983,0,0,0
82130,EPIDEMIC,Western Region,23/09/1982,0,0,0
83054,FIRE,Eastern Region,23/04/1983,0,0,0
82129,STRONG WIND,Central Region,22/09/1982,0,0,0
83053,FIRE,Eastern Region,04/04/1983,0,0,0
82044,FIRE,Central Region,08/04/1982,0,234,0
82043,FIRE,Central Region,07/04/1982,0,0,0
82128,FLOOD,Mid-Western Region,22/09/1982,0,0,0
83113,FLOOD,Eastern Region,20/08/1983,0,157,0
84026,LANDSLIDE,Central Region,15/03/1984,0,0,0
83052,FIRE,Eastern Region,22/04/1983,0,0,0
82042,FIRE,Central Region,08/04/1982,0,0,0
82127,PLAGUE,Central Region,17/09/1982,0,0,0
83051,FIRE,Eastern Region,22/04/1983,0,0,0
83175,FLOOD,Far Western Region,15/08/1983,0,0,0
84025,FIRE,Mid-Western Region,05/03/1984,0,0,0
82126,FLOOD,Eastern Region,16/09/1982,0,0,0
83050,FIRE,Eastern Region,23/04/1983,0,0,0
82125,EPIDEMIC,Eastern Region,16/09/1982,0,0,0
83112,EPIDEMIC,Mid-Western Region,08/08/1983,0,0,0
82124,FLOOD,Mid-Western Region,16/09/1982,0,0,0
83049,FIRE,Eastern Region,22/04/1983,0,0,0
84024,EPIDEMIC,Central Region,28/02/1984,0,0,0
82123,LANDSLIDE,Eastern Region,05/09/1982,0,0,0
83048,FIRE,Western Region,10/04/1983,0,79,0
83111,FLOOD,Eastern Region,19/07/1983,0,0,0
84023,EPIDEMIC,Central Region,29/01/1984,0,25,0
82122,PLAGUE,Eastern Region,12/09/1982,0,0,0
83047,FIRE,Central Region,17/04/1983,0,482,0
84022,HAIL STORM,Far Western Region,29/02/1984,0,0,0
82121,DROUGHT,Western Region,12/09/1982,0,0,0
83046,EPIDEMIC,Central Region,20/04/1983,0,100,0
82120,EPIDEMIC,Eastern Region,09/09/1982,0,15,0
82041,FIRE,Central Region,08/04/1982,0,127,0
82119,FLOOD,Central Region,05/09/1982,0,0,0
83045,FIRE,Eastern Region,19/04/1983,0,123,0
83110,FLOOD,Eastern Region,04/07/1983,0,0,0
82118,AVALANCHE,Eastern Region,02/09/1982,0,0,0
84021,EPIDEMIC,Central Region,28/02/1984,0,0,0
82040,FIRE,Western Region,01/04/1982,0,0,0
82117,LANDSLIDE,Mid-Western Region,03/09/1982,0,0,0
83109,FLOOD,Western Region,07/08/1983,0,0,0
83044,FIRE,Eastern Region,19/04/1983,0,0,0
82116,EPIDEMIC,Eastern Region,03/09/1982,0,0,0
83043,FIRE,Eastern Region,19/04/1983,0,0,0
84020,FIRE,Eastern Region,21/02/1984,0,0,0
82115,AVALANCHE,Eastern Region,31/08/1982,0,0,0
83042,FIRE,Far Western Region,09/04/1983,0,22,0
82114,EPIDEMIC,Central Region,31/08/1982,0,0,0
83108,THUNDERSTORM,Central Region,06/08/1983,0,0,0
82039,FIRE,Central Region,06/04/1982,0,0,0
82038,FIRE,Central Region,05/04/1982,0,0,0
83041,FIRE,Eastern Region,09/04/1983,0,0,0
84019,EPIDEMIC,Central Region,16/02/1984,0,40,0
82113,EPIDEMIC,Central Region,28/08/1982,0,8,0
83107,THUNDERSTORM,Western Region,21/07/1983,0,0,0
83040,FIRE,Eastern Region,13/04/1983,0,0,0
82037,EPIDEMIC,Eastern Region,04/04/1982,0,0,0
84018,EPIDEMIC,Central Region,07/02/1984,0,11,0
82112,EPIDEMIC,Central Region,27/08/1982,0,0,0
83039,FIRE,Eastern Region,19/04/1983,0,0,0
82036,LANDSLIDE,Central Region,03/04/1982,0,3,0
83106,THUNDERSTORM,Central Region,02/08/1983,0,0,0
83038,PLAGUE,Western Region,18/04/1983,0,0,0
84017,FIRE,Central Region,23/01/1984,0,0,0
82111,FLOOD,Central Region,17/08/1982,0,0,0
82035,EPIDEMIC,Far Western Region,03/04/1982,0,0,0
83105,FLOOD,Western Region,31/07/1983,0,0,0
82110,LANDSLIDE,Mid-Western Region,22/08/1982,0,0,0
82034,FIRE,Central Region,03/04/1982,0,0,0
82109,LANDSLIDE,Mid-Western Region,22/08/1982,0,0,0
83104,FLOOD,Western Region,31/07/1983,0,0,0
83037,EPIDEMIC,Far Western Region,16/04/1983,0,11,0
82033,FIRE,Central Region,03/04/1982,0,127,0
82108,RAINS,Far Western Region,18/08/1982,0,0,0
84016,FIRE,Eastern Region,11/12/1983,0,0,0
83036,EPIDEMIC,Central Region,16/04/1983,0,0,0
82107,FLOOD,Western Region,17/08/1982,0,0,0
83103,FLOOD,Central Region,02/08/1983,0,0,0
82032,FIRE,Eastern Region,31/03/1982,0,0,0
83035,FIRE,Central Region,10/04/1983,0,0,0
82106,FLOOD,Western Region,17/08/1982,0,0,0
83034,FIRE,Western Region,14/04/1983,0,0,0
83102,FLOOD,Western Region,31/07/1983,0,0,0
84015,PLAGUE,Central Region,22/01/1984,0,0,0
82105,FLOOD,Western Region,17/08/1982,0,0,0
82031,FIRE,Eastern Region,31/03/1982,0,0,0
83033,FIRE,Eastern Region,29/03/1983,0,28,0
82104,EPIDEMIC,Central Region,16/08/1982,0,7,0
83101,FLOOD,Central Region,02/08/1983,0,0,0
83032,FIRE,Central Region,15/04/1983,0,123,0
82030,FIRE,Central Region,29/03/1982,0,0,0
84014,PLAGUE,Central Region,22/01/1984,0,0,0
82103,FLOOD,Western Region,15/08/1982,0,0,0
84013,PLAGUE,Central Region,22/01/1984,0,0,0
83100,FLOOD,Central Region,01/08/1983,0,0,0
82102,LANDSLIDE,Western Region,07/08/1982,0,0,0
83031,FIRE,Central Region,15/04/1983,0,263,0
82029,STORM,Eastern Region,19/03/1982,0,0,0
84012,PLAGUE,Central Region,22/01/1984,0,0,0
82101,LANDSLIDE,Western Region,07/08/1982,0,0,0
83030,FIRE,Central Region,15/04/1983,0,0,0
82028,FIRE,Eastern Region,16/03/1982,0,0,0
82100,FLOOD,Western Region,15/08/1982,0,30,0
83029,FIRE,Central Region,15/04/1983,0,0,0
83099,FLOOD,Eastern Region,27/07/1983,0,95,0
84011,PLAGUE,Central Region,22/01/1984,0,0,0
82099,LANDSLIDE,Far Western Region,13/08/1982,0,800,0
82027,FIRE,Central Region,25/03/1982,0,0,0
82098,LANDSLIDE,Western Region,09/08/1982,0,0,0
83028,FIRE,Far Western Region,06/04/1983,0,0,0
82097,LANDSLIDE,Western Region,05/08/1982,0,0,0
84010,FIRE,Central Region,15/01/1984,0,0,0
83097,FLOOD,Eastern Region,27/07/1983,0,0,0
82026,PLAGUE,Mid-Western Region,25/03/1982,0,0,0
83096,FLOOD,Eastern Region,27/07/1983,0,0,0
82096,RAINS,Western Region,07/08/1982,0,0,0
83027,FIRE,Central Region,07/04/1983,0,0,0
82095,FLOOD,Eastern Region,07/08/1982,0,0,0
83026,FIRE,Central Region,06/04/1983,0,0,0
84009,HAIL STORM,Central Region,16/01/1984,0,0,0
83095,FLOOD,Eastern Region,27/07/1983,0,0,0
82094,EPIDEMIC,Central Region,05/08/1982,0,0,0
82025,EPIDEMIC,Central Region,22/03/1982,0,0,0
82024,FIRE,Eastern Region,13/03/1982,0,0,0
83094,FLOOD,Western Region,24/07/1983,0,0,0
84008,HAIL STORM,Central Region,16/01/1984,0,0,0
83025,FIRE,Eastern Region,05/04/1983,0,0,0
82093,EPIDEMIC,Central Region,04/08/1982,0,0,0
82023,EPIDEMIC,Mid-Western Region,15/03/1982,0,0,0
82092,LANDSLIDE,Central Region,30/07/1982,0,0,0
84007,HAIL STORM,Central Region,16/01/1984,0,0,0
83024,FIRE,Central Region,05/04/1983,0,0,0
83093,EPIDEMIC,Mid-Western Region,22/07/1983,0,0,0
82022,FIRE,Central Region,09/02/1982,0,0,0
82091,LANDSLIDE,Central Region,30/07/1982,0,0,0
82090,LANDSLIDE,Central Region,17/07/1982,0,0,0
83092,FLOOD,Eastern Region,23/07/1983,0,0,0
84006,HAIL STORM,Central Region,16/01/1984,0,0,0
83023,FIRE,Mid-Western Region,31/03/1983,0,666,0
82089,FLOOD,Eastern Region,29/07/1982,0,534,0
83091,THUNDERSTORM,Central Region,14/07/1983,0,0,0
82021,STRUCT.COLLAPSE,Central Region,09/03/1982,0,0,0
82088,LANDSLIDE,Eastern Region,19/07/1982,0,0,0
82020,FIRE,Western Region,05/03/1982,0,0,0
83022,FIRE,Central Region,31/03/1983,0,0,0
82087,FLOOD,Central Region,09/07/1982,0,0,0
83090,FLOOD,Western Region,20/07/1983,0,0,0
83021,FIRE,Mid-Western Region,31/03/1983,0,0,0
82019,FIRE,Eastern Region,05/03/1982,0,0,0
82086,FLOOD,Central Region,09/07/1982,0,0,0
84005,FIRE,Eastern Region,19/01/1984,0,22,0
83020,EPIDEMIC,Western Region,29/03/1983,0,0,0
83089,FIRE,Mid-Western Region,10/07/1983,0,560,0
83019,FIRE,Central Region,23/03/1983,0,0,0
82018,FIRE,Central Region,05/03/1982,0,0,0
83018,FIRE,Eastern Region,22/03/1983,0,0,0
82017,EPIDEMIC,Mid-Western Region,02/03/1982,0,0,0
83088,LANDSLIDE,Eastern Region,16/07/1983,0,0,0
83017,FIRE,Eastern Region,25/03/1983,0,0,0
83016,STRUCT.COLLAPSE,Eastern Region,25/03/1983,0,0,0
84004,FIRE,Central Region,14/01/1984,0,0,0
82016,FIRE,Western Region,01/02/1982,0,0,0
83015,FIRE,Western Region,24/03/1983,0,0,0
83087,LANDSLIDE,Western Region,14/07/1983,0,0,0
82015,FIRE,Eastern Region,23/02/1982,0,0,0
83014,STRONG WIND,Western Region,22/03/1983,0,0,0
82085,FLOOD,Central Region,09/07/1982,0,0,0
82014,FOREST FIRE,Mid-Western Region,14/02/1982,0,0,0
83086,LANDSLIDE,Western Region,16/07/1983,0,0,0
82084,FLOOD,Eastern Region,28/07/1982,0,0,0
83013,FIRE,Eastern Region,19/03/1983,0,84,0
82083,FLOOD,Central Region,28/07/1982,0,0,0
82013,FIRE,Eastern Region,12/02/1982,0,0,0
84003,PLAGUE,Eastern Region,11/01/1984,0,0,0
83085,LANDSLIDE,Western Region,16/07/1983,0,0,0
83012,EPIDEMIC,Central Region,19/03/1983,0,0,0
82082,LANDSLIDE,Eastern Region,26/07/1982,0,0,0
82012,FIRE,Eastern Region,06/02/1982,0,0,0
83011,EPIDEMIC,Far Western Region,18/03/1983,0,0,0
83084,LANDSLIDE,Western Region,14/04/1983,0,0,0
82081,LANDSLIDE,Eastern Region,24/07/1982,0,0,0
82011,FIRE,Eastern Region,06/02/1982,0,0,0
83010,FIRE,Mid-Western Region,18/03/1983,0,0,0
84002,EXPLOSION,Eastern Region,11/01/1984,0,0,0
82080,PLAGUE,Central Region,20/07/1982,0,0,0
82010,FIRE,Eastern Region,02/02/1982,0,0,0
82009,FIRE,Mid-Western Region,18/03/1983,0,0,0
82079,LANDSLIDE,Central Region,18/07/1982,0,0,0
83008,EPIDEMIC,Central Region,15/03/1983,0,0,0
84001,THUNDERSTORM,Western Region,26/12/1983,0,0,0
82078,RAINS,Central Region,10/07/1982,0,572,0
83007,EPIDEMIC,Western Region,11/03/1983,0,0,0
83083,FLOOD,Central Region,18/07/1983,0,0,0
82009,FIRE,Western Region,31/01/1982,0,0,0
83006,FIRE,Mid-Western Region,07/03/1983,0,0,0
82077,LANDSLIDE,Central Region,09/07/1982,0,0,0
82008,FIRE,Central Region,24/01/1982,0,0,0
83082,LANDSLIDE,Eastern Region,04/07/1983,0,0,0
82007,FIRE,Central Region,19/01/1982,0,0,0
83005,FIRE,Mid-Western Region,07/03/1983,0,0,0
82076,LANDSLIDE,Central Region,09/07/1982,0,0,0
82004,HAIL STORM,Far Western Region,1983/2/30,0,0,0
82075,FIRE,Far Western Region,08/07/1982,0,123,0
82006,FIRE,Western Region,18/01/1982,0,6,0
82005,FIRE,Eastern Region,18/01/1982,0,143,0
82074,DROUGHT,Eastern Region,16/07/1982,0,0,0
83003,FIRE,Central Region,1983/2/30,0,0,0
82073,EPIDEMIC,Mid-Western Region,11/07/1982,0,0,0
82004,FIRE,Far Western Region,16/01/1982,0,0,0
83002,FIRE,Eastern Region,12/02/1983,0,0,0
82072,EPIDEMIC,Mid-Western Region,11/07/1982,0,0,0
82003,FIRE,Western Region,11/01/1982,0,0,0
83001,EPIDEMIC,Mid-Western Region,02/03/1983,0,0,0
82071,LANDSLIDE,Western Region,04/07/1982,0,0,0
82002,FIRE,Mid-Western Region,10/01/1982,0,6,0
82070,LANDSLIDE,Central Region,13/07/1982,0,68,0
82001,FIRE,Central Region,07/01/1982,0,6,0
78200,LANDSLIDE,Central Region,24/08/1978,0,0,0
78199,LANDSLIDE,Central Region,08/08/1978,0,0,0
78198,EPIDEMIC,Central Region,29/08/1978,0,0,0
78197,EPIDEMIC,Central Region,29/08/1978,0,0,0
78196,EPIDEMIC,Central Region,29/08/1978,0,0,0
78095,EPIDEMIC,Central Region,29/08/1978,0,0,0
78194,EPIDEMIC,Central Region,29/08/1978,0,0,0
78193,EPIDEMIC,Central Region,29/08/1978,0,0,0
78193,EPIDEMIC,Central Region,29/08/1978,0,0,0
78192,EPIDEMIC,Central Region,29/08/1978,0,0,0
78191,EPIDEMIC,Central Region,29/08/1978,0,0,0
78190,EPIDEMIC,Central Region,29/08/1978,0,0,0
78189,EPIDEMIC,Central Region,29/08/1978,0,0,0
78188,EPIDEMIC,Central Region,29/08/1978,0,0,0
78187,LANDSLIDE,Central Region,10/08/1978,0,0,0
78186,LANDSLIDE,Central Region,10/08/1978,0,0,0
78185,LANDSLIDE,Central Region,10/08/1978,0,0,0
78184,LANDSLIDE,Central Region,10/08/1978,0,0,0
78183,EPIDEMIC,Central Region,28/08/1978,0,0,0
78182,EPIDEMIC,Central Region,28/08/1978,0,0,0
78181,FLOOD,Mid-Western Region,23/08/1978,0,0,0
78180,PLAGUE,Western Region,22/08/1978,0,0,0
78179,EPIDEMIC,Central Region,19/08/1978,0,45,0
78178,EPIDEMIC,Central Region,18/08/1978,0,0,0
78177,EPIDEMIC,Central Region,10/08/1978,0,17,0
78176,STRUCT.COLLAPSE,Central Region,10/08/1978,0,0,0
78175,STRUCT.COLLAPSE,Central Region,09/08/1978,0,0,0
78174,STRUCT.COLLAPSE,Central Region,09/08/1978,0,0,0
78173,STRUCT.COLLAPSE,Central Region,09/08/1978,0,0,0
78172,FLOOD,Central Region,08/08/1978,0,0,0
78171,FLOOD,Central Region,08/08/1978,0,0,0
78170,FLOOD,Central Region,08/08/1978,0,0,0
87169,FLOOD,Central Region,08/08/1978,0,0,0
78168,FLOOD,Central Region,08/08/1978,0,0,0
78167,FLOOD,Central Region,08/08/1978,0,0,0
78166,FLOOD,Western Region,07/08/1978,0,0,0
78165,FLOOD,Western Region,09/08/1978,0,143,0
78164,LANDSLIDE,Central Region,05/08/1978,0,0,0
80008,FIRE,Eastern Region,16/02/1980,0,54,0
78163,FLOOD,Central Region,30/07/1978,0,0,0
78162,FLOOD,Mid-Western Region,29/07/1978,0,306,0
78160,FLOOD,Central Region,16/07/1978,0,0,0
80007,STRUCT.COLLAPSE,Mid-Western Region,09/02/1980,0,0,0
80006,FIRE,Western Region,08/02/1980,0,0,0
78159,FLOOD,Central Region,16/07/1978,0,0,0
80005,EXPLOSION,Central Region,06/02/1980,0,0,0
78158,FLOOD,Central Region,16/07/1978,0,0,0
78157,FLOOD,Central Region,16/07/1978,0,0,0
80004,FIRE,Eastern Region,19/01/1980,0,222,0
80003,FIRE,Western Region,18/01/1980,0,0,0
78156,STRUCT.COLLAPSE,Central Region,27/07/1978,0,0,0
80002,FIRE,Eastern Region,08/01/1980,0,0,0
78155,FLOOD,Eastern Region,29/07/1978,0,0,0
78154,FLOOD,Eastern Region,29/07/1978,0,11,0
78153,EPIDEMIC,Central Region,28/07/1978,0,0,0
78152,EPIDEMIC,Central Region,28/07/1978,0,0,0
78151,LANDSLIDE,Western Region,28/07/1978,0,0,0
87150,FIRE,Eastern Region,25/07/1978,0,29,0
78149,FLOOD,Mid-Western Region,27/07/1978,0,168,0
78148,EPIDEMIC,Central Region,26/07/1978,0,0,0
78147,EPIDEMIC,Central Region,26/07/1978,0,874,0
78146,FLOOD,Mid-Western Region,23/07/1978,0,0,0
78145,FLOOD,Central Region,25/07/1978,0,0,0
78144,FLOOD,Mid-Western Region,17/07/1978,0,8,0
78143,FLOOD,Mid-Western Region,17/07/1978,0,0,0
80117,FLOOD,Far Western Region,01/07/1980,0,588,0
78142,FLOOD,Central Region,23/07/1978,0,0,0
80116,EPIDEMIC,Mid-Western Region,04/07/1980,0,0,0
78141,RAINS,Eastern Region,23/07/1978,0,0,0
80115,FIRE,Far Western Region,03/07/1980,0,11,0
80114,DROUGHT,Mid-Western Region,03/07/1980,0,0,0
78140,EPIDEMIC,Central Region,20/07/1978,0,6,0
78139,EPIDEMIC,Central Region,20/07/1978,0,94,0
80113,LANDSLIDE,Eastern Region,21/06/1980,0,0,0
78138,FLOOD,Mid-Western Region,22/07/1978,0,0,0
78137,FLOOD,Mid-Western Region,22/07/1978,0,4060,0
78136,FLOOD,Central Region,22/07/1978,0,0,0
78135,FLOOD,Central Region,22/07/1978,0,0,0
77125,FIRE,Western Region,21/06/1977,0,0,0
78134,FLOOD,Central Region,22/07/1978,0,0,0
77124,FIRE,Mid-Western Region,20/06/1977,0,0,0
77123,FLOOD,Eastern Region,20/06/1977,0,0,0
78133,FLOOD,Central Region,22/07/1978,0,0,0
77122,FIRE,Far Western Region,15/06/1977,0,0,0
78132,FLOOD,Central Region,22/07/1978,0,0,0
77121,FIRE,Western Region,12/06/1977,0,66,0
78131,EPIDEMIC,Central Region,22/07/1978,0,0,0
78130,EPIDEMIC,Central Region,22/07/1978,0,0,0
77120,STRONG WIND,Far Western Region,07/06/1977,0,0,0
78129,FLOOD,Western Region,17/07/1978,0,0,0
78119,FLOOD,Western Region,17/07/1978,0,0,0
77119,STRONG WIND,Mid-Western Region,07/06/1977,0,0,0
77118,EPIDEMIC,Central Region,09/06/1977,0,0,0
78128,THUNDERSTORM,Eastern Region,18/07/1978,0,0,0
77117,HAIL STORM,Western Region,05/06/1977,0,0,0
78127,FLOOD,Western Region,18/07/1978,0,0,0
77116,HAIL STORM,Western Region,05/06/1977,0,0,0
78126,DROUGHT,Central Region,17/07/1978,0,0,0
77115,FIRE,Central Region,01/06/1977,0,0,0
77114,STORM,Central Region,04/06/1977,0,0,0
78125,FLOOD,Central Region,16/07/1978,0,4500,0
77112,LANDSLIDE,Western Region,31/05/1977,0,0,0
77111,HAIL STORM,Western Region,28/05/1977,0,0,0
77110,STRONG WIND,Eastern Region,27/05/1977,0,0,0
78124,LANDSLIDE,Western Region,14/07/1978,0,0,0
78123,LANDSLIDE,Western Region,14/07/1978,0,0,0
78122,THUNDERSTORM,Eastern Region,12/07/1978,0,0,0
81030,FIRE,Eastern Region,09/04/1981,0,0,0
81029,FIRE,Eastern Region,07/04/1981,0,139,0
81028,EPIDEMIC,Western Region,03/04/1981,0,0,0
81027,THUNDERSTORM,Far Western Region,30/03/1981,0,0,0
81026,FIRE,Central Region,29/03/1981,0,0,0
78121,FLOOD,Central Region,11/07/1978,0,406,0
81025,FIRE,Western Region,24/03/1981,0,0,0
81024,FIRE,Eastern Region,25/03/1981,0,0,0
81023,FIRE,Central Region,25/03/1981,0,0,0
81022,LANDSLIDE,Central Region,25/03/1981,0,0,0
78120,STRUCT.COLLAPSE,Central Region,08/07/1978,0,0,0
81021,FIRE,Central Region,19/03/1981,0,0,0
81020,FIRE,Central Region,22/03/1981,0,464,0
78119,FIRE,Central Region,08/07/1978,0,0,0
81019,FIRE,Far Western Region,18/03/1981,0,0,0
81018,FIRE,Eastern Region,14/03/1981,0,0,0
78118,EPIDEMIC,Central Region,07/07/1978,0,4,0
81017,FIRE,Mid-Western Region,16/03/1981,0,0,0
81016,FIRE,Central Region,16/03/1981,0,0,0
81015,FIRE,Mid-Western Region,15/03/1981,0,0,0
81014,FIRE,Central Region,09/03/1981,0,0,0
81013,FIRE,Mid-Western Region,09/03/1981,0,0,0
81012,FIRE,Mid-Western Region,25/02/1981,0,70,0
81011,FIRE,Eastern Region,02/03/1981,0,0,0
81010,FIRE,Eastern Region,01/03/1981,0,29,0
78117,FLOOD,Western Region,03/07/1978,0,0,0
81009,HAIL STORM,Central Region,10/02/1981,0,0,0
81008,HAIL STORM,Central Region,10/02/1981,0,0,0
81007,FIRE,Central Region,01/03/1981,0,23,0
78116,RAINS,Central Region,02/07/1978,0,0,0
81006,STRUCT.COLLAPSE,Central Region,26/02/1981,0,0,0
78115,THUNDERSTORM,Central Region,30/06/1978,0,0,0
81005,FIRE,Central Region,11/02/1981,0,0,0
81004,FIRE,Central Region,09/02/1981,0,4,0
81003,HAIL STORM,Western Region,31/01/1981,0,0,0
78114,FLOOD,Western Region,28/06/1978,0,140,0
81002,FIRE,Eastern Region,17/01/1981,0,0,0
81001,FIRE,Central Region,15/01/1981,0,0,0
78113,LANDSLIDE,Central Region,23/06/1978,0,0,0
78112,LANDSLIDE,Central Region,05/06/1978,0,0,0
78111,EXPLOSION,Central Region,18/06/1978,0,4,0
78110,STORM,Western Region,13/06/1978,0,0,0
78109,THUNDERSTORM,Central Region,13/06/1978,0,0,0
78108,FLOOD,Western Region,13/06/1978,0,0,0
78107,HAIL STORM,Western Region,13/06/1978,0,0,0
78106,HAIL STORM,Western Region,13/06/1978,0,0,0
78105,PLAGUE,Central Region,08/06/1978,0,0,0
78104,FIRE,Far Western Region,23/05/1978,0,0,0
78103,STRONG WIND,Eastern Region,04/06/1978,0,0,0
78102,STRONG WIND,Central Region,04/06/1978,0,0,0
78101,FIRE,Mid-Western Region,07/06/1978,0,0,0
78100,FIRE,Mid-Western Region,05/06/1978,0,0,0
78099,FIRE,Mid-Western Region,05/06/1978,0,0,0
78098,FIRE,Mid-Western Region,05/06/1978,0,0,0
78097,PLAGUE,Western Region,04/06/1978,0,0,0
78096,HAIL STORM,Western Region,02/06/1978,0,0,0
78095,HAIL STORM,Western Region,02/06/1978,0,0,0
78094,HAIL STORM,Western Region,02/06/1978,0,0,0
78093,PLAGUE,Central Region,04/06/1978,0,0,0
78092,STRONG WIND,Mid-Western Region,17/05/1978,0,0,0
78091,STRONG WIND,Mid-Western Region,28/05/1978,0,0,0
78090,HAIL STORM,Central Region,28/04/1978,0,0,0
78089,HAIL STORM,Eastern Region,21/05/1978,0,0,0
78088,BOAT CAPSIZE,Western Region,23/05/1978,0,3,0
78087,FIRE,Mid-Western Region,03/05/1978,0,0,0
78086,EPIDEMIC,Central Region,20/05/1978,0,71,0
80001,EXPLOSION,Central Region,03/01/1980,0,0,0
78085,EPIDEMIC,Central Region,20/05/1978,0,73,0
78084,EPIDEMIC,Central Region,20/05/1978,0,92,0
78083,EPIDEMIC,Central Region,20/05/1978,0,113,0
78082,FIRE,Mid-Western Region,13/05/1978,0,0,0
78081,STRONG WIND,Eastern Region,09/05/1978,0,0,0
78080,HAIL STORM,Eastern Region,09/05/1978,0,0,0
78079,THUNDERSTORM,Eastern Region,09/05/1978,0,0,0
78078,THUNDERSTORM,Central Region,10/05/1978,0,0,0
78077,RAINS,Central Region,07/05/1978,0,0,0
78076,FIRE,Mid-Western Region,08/05/1978,0,0,0
78075,FIRE,Mid-Western Region,08/05/1978,0,0,0
78074,FIRE,Eastern Region,20/04/1978,0,150,0
77109,STRONG WIND,Eastern Region,27/05/1977,0,0,0
77108,STRONG WIND,Eastern Region,27/05/1977,0,0,0
77107,FIRE,Central Region,28/05/1977,0,0,0
78073,EPIDEMIC,Mid-Western Region,05/05/1978,0,75,0
77106,FIRE,Central Region,26/05/1977,0,0,0
77105,HAIL STORM,Western Region,28/05/1977,0,1460,0
78072,FIRE,Central Region,04/05/1978,0,0,0
77104,HAIL STORM,Western Region,27/05/1977,0,0,0
78071,FIRE,Central Region,04/05/1978,0,0,0
77103,EPIDEMIC,Western Region,26/05/1977,0,0,0
77102,FIRE,Central Region,21/05/1977,0,0,0
78070,FIRE,Central Region,04/05/1978,0,0,0
77101,FIRE,Eastern Region,27/05/1977,0,0,0
77100,HAIL STORM,Western Region,18/05/1977,0,0,0
